ID,SQ1,SQ2_1,SQ2_2,SQ3,A1,A2,A3_1,A3_2,A3_3,A3_4,A3_5,A4,B1,B2,B3,B3_ETC,B4,B5_1,B5_2,B5_3,B5_4,B6,B7_1,B7_2,B7_3,B8,B8_ETC,C1,C1_ETC,C2,C3,C3_ETC,C4,C4_1,C5_1,C5_2,C5_3,C5_4,C5_ETC,C6_1,C6_2,C7_1,C7_2,C8,C9_1,C9_2,C9_3,C9_4,C10,C10_ETC,D1,D2_1,D2_2,D2_3,D2_ETC,D3,D4,D5_1,D5_2,D5_3,D6,D6_ETC,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_ETC,E2_1,E2_2,E2_3,E2_ETC,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_ETC,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_ETC,E5,E6_1,E6_2,E6_3,E6_ETC,E7_1,E7_2,E7_3,E8,E8_ETC,F1_1,F1_2,F1_3,F1_4,F1_5,F2,F2_ETC,F3_1,F3_2,F3_ETC,F4,F5,F5_ETC,F6,G1_1,G1_2,G1_3,G1_ETC,G2_1,G2_2,G2_ETC,G3_1,G3_2,G3_3,G3_4,G3_5,G3_6,G3_7,G3_8,G3_9,G4_1,G4_2,G4_3,G4_4,G4_5,G4_6,G4_7,G4_8,G4_9,G4_10,G4_11,G4_12,G4_13,G4_14,G4_15,G5_1,G5_2,G5_3,G5_4,G5_5,G5_6,G5_7,G5_8,G5_9,G5_ETC,G6_1,G6_2,G6_3,G6_4,G6_5,G6_6,G6_ETC,G7_1,G7_2,G7_3,G7_4,G7_5,G8,G8_ETC,G9_1,G9_2,G9_ETC,G10,G11_1,G11_2,G11_3,G11_ETC,G12_1,G12_2,G12_3,G13,G14,H1,H2,H3,H3_ETC,H4,H5_1,H5_2,H6,I1_1,I1_2,I1_3,I1_4,I1_5,I2_1,I2_2,I3_1,I3_2
75048237,1,44,2,16,4,1,,,3,,,1,5,1,1,,3,,2,3,,4,4,3,4,2,,3,,5,3,,1,2007,10,20,70,0,,44,8,3,4,4,4,4,4,4,3,,4,2,1,4,,1,20,4,4,4,2,,,2,,,,,,,,2,1,8,,,2,3,,,6,7,,,,,,2,3,4,,6,,8,,,2,2,1,3,,4,4,4,2,,3,2,3,2,2,7,,4,1,,4,1,,4,1,2,5,,1,5,,2,2,2,2,2,2,2,2,1,,2,3,4,,,,,,,,,,,,,,3,,,6,,,,,,,3,,,,,,,4,,,3,,4,5,,3,1,5,10,,4,4,3,2,4,2,,2,,1,2,3,4,2,3,2,3,3,3,3,6,6
75062544,1,62,4,23,2,1,1,,,,,3,5,3,,,4,,,,4,5,2,4,4,2,,1,,5,1,,1,1980,10,40,50,0,,40,6,2,4,4,3,4,5,2,2,,2,1,2,10,,2,,2,4,4,2,,1,2,,,,,,,,2,9,8,,,,3,,,,,,,,,,2,,,,,,,,,3,1,2,3,,4,3,5,2,,3,4,4,2,3,7,,4,5,,4,1,,5,11,1,5,,9,,,2,1,1,1,1,1,2,1,1,,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,3,,4,,,,,4,4,4,4,4,2,,8,,3,1,3,4,2,3,3,3,3,4,4,6,6
75066380,1,41,2,4,3,1,,,,4,,1,5,1,1,,3,,2,3,,3,3,4,4,2,,2,,3,2,,1,2015,40,40,20,0,,41,6,4,3,3,3,4,4,4,3,,2,1,7,2,,1,70,3,4,4,2,,1,2,,,,,,,,2,3,1,,,,3,,,6,,,,,,,2,,,,,,,,,3,3,2,1,,3,2,4,1,,3,2,3,3,2,4,,2,1,,4,1,,4,3,2,7,,5,2,,2,3,3,2,3,3,2,2,2,,,,4,,6,7,,,,,,,,,1,2,3,,,,,,,,1,,,,,,,3,,,,,2,,3,2,,2,2,3,6,,3,4,3,3,3,1,2,3,,3,3,4,4,3,4,3,2,3,3,4,6,5
75084832,1,52,3,24,4,1,,,3,,,1,7,1,6,,1,,2,3,,5,5,5,5,3,,1,,5,1,,1,1995,10,0,90,0,,33,6,4,5,1,5,5,5,5,3,,5,2,7,1,,1,15,5,5,5,1,,1,2,3,,,,,,,2,1,8,,,,,,,,7,,,,,,,,,,,,,9,자동차할부,2,1,2,3,,4,4,5,1,,3,3,4,3,3,7,,4,5,,4,1,,4,1,2,9,,9,,,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,3,2,9,10,,3,4,3,3,4,1,2,1,,1,4,4,4,3,3,3,3,3,4,4,3,1
75099130,1,47,2,19,3,1,1,,,,,1,2,1,3,,4,,,,4,5,4,5,5,1,,2,,3,1,,1,2018,60,40,0,0,,49,10,4,1,2,5,4,3,3,2,,3,1,2,6,,2,,5,5,4,2,,,2,,,,,,,,5,8,2,,,2,3,,,,,,,,,,2,,,,,,,,,3,2,1,3,,4,2,4,1,,4,3,5,2,3,1,,4,5,,4,1,,3,1,2,3,,1,2,,2,1,1,3,1,1,1,1,1,,,,,,,,,,,11,,,,,,2,3,,,,,,,,,,,,,6,,,,,,,3,,1,2,,4,,,,,1,1,1,3,4,1,3,1,,3,4,4,2,1,1,2,2,1,3,3,6,6
75103965,1,43,2,24,2,1,,,,,5,,5,1,1,,3,,2,,,4,4,3,3,2,,1,,3,1,,1,2013,75,25,0,0,,43,0,3,3,4,1,1,1,1,3,,4,1,2,8,,1,75,1,1,2,1,,1,2,3,,,,,,,1,8,9,,1,,,4,,,,,,,,1,2,,,,,,,,,2,1,2,6,,4,3,3,1,,4,4,5,4,3,2,,1,4,,4,1,,4,1,3,2,,1,3,,3,2,2,2,1,2,2,3,2,,,,,5,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,2,,4,,,,,2,2,3,3,3,2,,3,,3,3,3,4,4,3,3,4,3,3,3,6,7
75125001,1,41,2,19,1,3,,,,,5,,5,1,1,,2,1,,,,3,3,1,3,3,,3,,2,3,,1,1998,100,0,0,0,,14,6,5,1,3,1,1,1,1,2,,2,2,1,5,,2,,1,1,1,2,,,,,,,,,8,,,,,,,,,,,,,,,10,,,,,,,,,,,,2,1,2,3,,3,3,2,2,,2,3,3,3,3,1,,1,2,,3,2,,2,2,1,4,,5,7,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,3,,7,,,4,,,,,1,1,1,3,3,2,,8,,3,3,3,4,1,1,1,1,3,4,5,5,5
75150016,1,55,3,17,4,1,1,,,,,1,7,1,1,,3,,,,4,2,3,3,4,2,,1,,5,1,,1,1992,50,0,50,0,,21,5,4,4,3,4,5,5,4,1,,6,1,2,10,,2,,3,4,4,2,,1,2,,,,,,,,2,1,8,,,,3,,,,,,,,,,,,,,,,,9,제2금융권에는없었음,3,1,3,2,,5,5,4,1,,3,2,4,2,3,7,,7,,,4,3,,4,13,,,,9,,,4,1,2,4,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,2,4,,4,,,,,1,1,1,3,2,1,1,1,,3,3,2,4,2,1,2,3,2,3,4,5,6
75163709,1,44,2,12,4,3,,,,,5,,5,2,5,,1,1,,,,4,3,3,3,2,,2,,4,1,,2,,,,,,,35,2,4,1,2,3,3,3,3,3,,2,1,4,2,,1,10,3,4,3,2,,1,,,,,,,,,6,8,5,,,,,,,,,,,10,,,,,,,,,,,,1,2,1,3,,3,3,2,2,,2,2,3,2,3,1,,2,5,,3,3,,4,1,8,2,,2,1,,3,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,5,,4,,,,,3,2,1,3,4,1,4,3,,3,3,2,2,1,1,1,1,1,4,4,5,5
75169626,1,56,3,19,4,1,1,,,,,1,7,1,1,,3,,,,4,1,2,2,4,1,,1,,5,1,,1,1989,100,0,0,0,,56,10,3,2,2,2,2,4,2,2,,8,2,7,1,,2,,4,4,4,2,,1,2,,,,,,,,2,1,7,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,5,,2,2,2,2,,5,4,5,5,5,9,,4,5,,5,1,,4,2,5,1,,1,3,,1,2,2,3,2,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,3,,7,,,4,,,,,2,1,1,4,4,1,2,1,,2,3,2,3,2,1,4,4,3,3,4,6,7
75177043,1,41,2,13,1,3,,,,,5,,5,1,3,,3,1,,,,5,4,2,3,2,,2,,3,2,,1,2010,50,20,30,0,,39,5,5,4,3,3,4,4,3,2,,3,2,7,1,,1,70,4,3,3,2,,1,2,,,,,,,,2,8,9,,,,,,,,7,,,,,,2,,,,,,,,,4,1,3,4,,3,4,4,1,,3,3,4,3,3,1,,2,5,,4,1,,4,1,2,5,,3,4,,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,2,,,,,,,,,,,,,,6,,,,,,,1,,7,,,3,5,9,3,,1,1,2,4,3,1,10,1,,2,4,4,4,1,2,2,2,2,3,3,7,8
75223623,1,61,4,7,4,1,,2,,,,1,5,1,1,,4,,,,4,3,4,4,3,1,,2,,5,1,,1,1989,50,0,50,0,,32,6,4,4,2,4,5,4,4,2,,8,2,1,7,,2,,4,5,3,2,,1,2,,,,,,,,1,2,9,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,7,,4,3,3,2,,4,3,4,4,4,5,,4,5,,3,1,,4,2,6,11,,3,5,,2,1,1,2,1,1,1,1,1,,,,,,6,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,1,,4,5,,3,1,3,6,,1,1,1,3,3,1,2,3,,3,4,3,4,2,3,2,3,3,4,4,7,8
75224153,2,47,2,6,3,3,,,,,5,,5,1,1,,3,,,3,,4,4,4,4,2,,1,,5,1,,2,,,,,,,42,2,4,2,3,4,4,4,4,3,,5,9,3,6,,2,,4,4,4,2,,1,2,,4,,,,,,1,7,6,,,,,,,6,,,,,,,,,,,6,,,,,4,5,2,1,,4,4,4,2,,3,3,4,2,3,7,,2,4,,4,1,,4,2,7,1,,3,5,,2,2,3,4,2,2,2,2,1,1,2,3,,5,,,,9,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,7,,,3,6,4,3,,4,3,3,3,4,1,2,4,,2,2,2,4,3,4,4,3,3,4,3,8,7
75252042,1,54,3,24,4,1,1,,,,,1,7,1,1,,4,,2,,,5,3,3,2,3,,1,,5,2,,1,2000,60,0,40,0,,50,0,3,4,4,3,3,3,1,2,,8,7,1,4,,1,60,2,2,2,1,,,2,3,,,,,,,2,5,3,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,5,,4,4,3,2,,4,4,4,5,4,1,,2,5,,3,3,,4,2,1,9,,1,2,,2,2,2,2,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,3,,3,2,3,9,,3,3,3,3,2,2,,1,,1,3,3,3,2,2,3,4,3,3,3,4,3
75265442,1,41,2,22,2,3,,,3,,,1,5,1,1,,4,,,,4,3,4,4,3,1,,1,,5,1,,1,2008,70,20,10,0,,20,2,3,3,4,4,4,5,4,3,,6,1,9,2,,2,,4,3,3,1,,1,2,3,,,,,,,2,6,9,,,,,,,,7,,,,,,2,,,,,,,,,4,2,3,1,,4,4,4,2,,4,4,4,3,3,5,,2,4,,4,1,,4,3,5,1,,3,2,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,2,4,,3,3,1,10,,2,2,2,3,4,1,2,3,,2,4,3,4,3,3,4,3,4,4,4,7,7
75268222,2,48,2,21,3,1,1,,,,,1,5,1,7,,2,,,,4,5,4,4,4,1,,1,,4,2,,1,1997,90,0,10,0,,7,6,4,2,2,4,4,4,3,2,,6,2,7,11,,2,,2,4,4,1,,1,,,,,,,,,2,9,8,,,2,,,,,,8,,,,,2,,,,,,,,,3,1,2,6,,4,2,2,2,,3,2,4,3,3,4,,4,5,,2,,,4,5,6,1,,6,1,,2,2,2,2,2,2,1,1,1,,,,,,,,,9,,,,,,,1,,,,,,7,,,,,,,,,6,,,,,,,3,,1,3,,2,3,7,10,,4,3,3,3,4,2,,5,,1,2,2,2,2,2,3,4,3,3,4,6,4
75279425,2,53,3,15,4,1,1,2,,,,1,5,3,,,3,,,,4,5,5,4,3,3,,1,,5,1,,1,1991,0,0,0,100,시댁에서 지원,51,5,5,2,4,3,4,4,4,3,,4,7,8,2,,1,30,5,4,4,2,,1,2,,,,,,,,1,3,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,6,,4,4,4,2,,3,2,5,3,3,1,,2,5,,3,1,,4,1,3,9,,4,1,,2,1,2,2,1,1,1,1,1,,,,,,6,,,9,,,,,,,,2,,,,,,,,,,,,,,6,,,,,,,2,,6,2,그다지 심하지않으므로 갈 필요가 없어서,3,2,9,3,,1,1,1,3,4,1,5,1,,2,3,4,5,2,3,3,4,4,4,4,5,5
75285235,1,40,2,24,3,1,,,,4,,1,7,1,1,,1,,,,4,3,4,4,4,1,,2,,3,2,,1,2013,50,50,0,0,,9,2,5,1,2,2,2,4,4,2,,6,4,1,2,,2,,4,5,5,2,,1,2,3,,,,,,,2,1,5,,,2,,4,5,6,,,,,,1,2,3,,,,,,,,1,2,7,1,,5,1,3,2,,4,3,5,5,3,1,,2,5,,5,4,헬스장 지원금,4,2,1,5,,1,3,,1,1,1,3,2,1,1,1,1,,,,,,,,,,,,,,,15,,2,3,4,,,,,,,,,,,,6,,,,,,,1,,1,2,,4,,,,,1,1,1,4,5,1,3,3,,2,4,3,5,2,1,3,3,3,4,4,8,7
75293953,2,53,3,8,4,1,1,,,,,1,5,1,5,,2,,2,,,5,4,4,4,1,,2,,4,2,,1,2000,50,0,50,0,,53,3,4,4,3,4,4,4,3,2,,5,1,2,3,,1,20,4,4,4,1,,,2,,,,,,,,8,1,6,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,3,,4,4,4,2,,3,3,4,3,3,1,,7,,,4,1,,4,1,3,9,,3,5,,2,2,2,3,2,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,2,3,9,5,,3,3,3,3,4,1,2,1,,2,3,3,3,2,2,3,3,3,3,3,3,3
75330652,2,50,3,24,4,1,,,3,,,1,5,1,4,,2,,,,4,4,5,4,5,1,,1,,4,2,,1,1995,60,0,40,0,,50,3,4,4,3,5,5,5,5,1,,4,2,6,1,,2,,4,5,4,2,,1,2,,,,,,,,1,2,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,4,4,4,1,,3,3,3,3,3,1,,4,5,,4,1,,4,1,2,6,,9,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,4,3,,4,,,,,3,3,2,3,4,1,3,1,,3,4,4,4,3,3,3,4,4,4,4,7,7
75375535,2,48,2,21,1,3,,,,,5,,5,1,1,,3,,,,4,3,4,4,5,1,,2,,2,2,,1,2000,80,20,0,0,,20,5,3,1,3,4,4,4,4,2,,3,4,5,2,,2,,4,4,5,2,,1,2,,,,,,,,8,9,5,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,4,,4,4,4,2,,3,3,3,2,2,1,,2,1,,3,1,,3,9,11,10,,9,,,2,2,3,3,3,2,2,1,1,,,,,5,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,7,,,4,,,,,2,3,3,3,4,1,1,2,,3,3,3,4,1,4,3,3,3,3,3,5,5
75450707,1,46,2,8,3,1,,,,4,,1,5,1,1,,3,,,,4,4,2,2,2,2,,1,,4,2,,1,2012,100,0,0,0,,46,1,2,2,4,3,3,3,3,3,,6,2,1,10,,2,,2,2,2,2,,1,2,3,,,,,,,2,1,5,,,,,,,,,,,10,,,,,,,,,,,,4,2,1,3,,3,3,3,2,,3,3,3,3,2,7,,5,4,,4,3,,3,1,9,2,,9,,,3,3,2,3,2,3,2,2,2,1,2,,4,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,1,3,,3,2,7,9,,4,4,4,2,3,2,,8,,3,2,2,4,3,3,3,3,3,4,4,3,3
75465986,2,62,4,20,2,1,1,,,,,3,5,2,2,,4,,2,3,,4,4,3,4,2,,1,,5,1,,1,1983,0,0,100,0,,54,5,2,4,2,4,4,5,5,3,,4,7,4,11,,1,2,5,4,4,2,,1,,,,,,,,,2,3,8,,,,,,,,,,,10,,,,,,,,,,,,5,1,2,5,,5,4,3,2,,3,2,4,4,4,7,,4,5,,4,3,,4,13,,,,3,2,,1,1,1,2,1,1,1,1,1,,2,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,7,,,4,,,,,1,2,1,4,4,1,2,1,,1,2,3,5,2,4,3,4,3,4,3,6,7
75519824,2,56,3,6,3,1,1,,,,,1,1,1,1,,3,,,,4,2,3,4,3,2,,2,,5,1,,1,1991,100,0,0,0,,30,3,3,4,2,4,4,4,4,3,,8,1,11,2,,1,40,3,4,4,1,,1,2,,,,,,,,2,5,8,,,,,,,,,,,10,,,,,,,,,,,,3,3,1,2,,4,4,4,2,,3,3,4,3,3,1,,5,4,,4,1,,4,9,10,2,,1,3,,1,1,2,2,1,1,1,1,1,,,,,,,,,9,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,5,,4,,,,,3,2,2,3,4,1,5,1,,2,4,4,4,3,3,4,4,4,4,4,7,7
75559280,2,42,2,19,4,1,,,3,,,1,5,1,1,,4,,,,4,4,4,3,3,3,,1,,5,1,,1,2004,60,20,20,0,,43,3,4,3,4,4,3,4,4,1,,6,7,2,1,,2,,4,3,4,2,,1,2,3,,,,,,,1,2,3,,,2,,,,,,,,,,,2,,,,,,,,,3,3,1,2,,4,3,3,2,,4,3,3,4,4,7,,3,2,,4,3,,4,2,1,6,,3,6,,3,2,3,3,2,2,3,3,3,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,2,,3,2,,2,4,1,7,,4,3,3,3,3,2,,2,,2,2,3,3,3,2,4,3,2,2,3,6,4
75562769,1,63,4,15,1,3,,,,,5,,1,1,4,,4,,2,3,,5,5,4,5,1,,2,,3,2,,1,1972,60,0,40,0,없음,35,0,5,4,2,5,5,5,5,2,,1,2,4,11,,1,30,4,4,5,2,,,2,,,,,,,,2,1,5,,,,,,,,,,,10,,,,,,,,,,,,2,2,1,5,,4,4,5,2,,2,2,3,2,2,7,,1,4,,5,3,,4,1,2,5,,1,3,,2,2,2,2,2,2,2,2,2,1,,,4,5,6,,,,,,,,,,1,,,,,6,,,,,,,,,,6,,,,,,,2,,5,4,,3,1,3,5,,4,4,4,2,5,2,,8,,2,2,3,4,3,2,2,2,2,3,4,3,6
75601380,1,41,2,11,5,1,,,3,,,1,5,1,1,,3,,,,4,3,1,1,1,1,,1,,4,2,,2,,,,,,,41,9,4,2,3,1,1,1,1,2,,5,2,7,1,,2,,1,4,4,1,,1,2,,,,,,,,2,1,8,,,,3,,,,7,,,,,,2,,,,,,,,,2,1,2,3,,5,1,2,2,,3,2,3,2,3,1,,2,5,,3,3,,3,2,1,5,,6,5,,2,2,2,2,1,1,2,1,1,,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,4,,,,,3,4,4,3,3,2,,8,,3,3,3,2,1,1,2,1,1,2,4,6,6
75617535,2,46,2,17,4,1,1,,3,,,1,3,1,4,,3,1,2,,,3,4,4,4,1,,1,,5,2,,1,1999,0,100,0,0,,46,2,4,1,2,4,4,4,4,1,,4,2,7,1,,1,80,5,5,5,2,,1,2,,,,,,,,2,1,8,,,2,,,,,,,,,,,2,,,,,,,,,3,1,2,3,,4,4,4,2,,3,3,4,2,3,4,,4,5,,4,1,,4,1,6,3,,9,,,1,1,2,2,2,1,2,1,1,1,,,,5,6,,,,,,,,,,,,,,,6,7,,,,,2,,,,,,,4,,,,2,,2,3,,4,,,,,4,3,4,3,4,1,3,1,,3,3,3,3,3,3,3,3,3,4,3,5,5
75663775,1,50,3,11,4,1,1,,3,,,1,5,1,1,,3,,2,,,4,3,3,2,1,,1,,4,1,,1,1996,50,50,0,0,,25,0,4,3,4,3,4,3,4,2,,5,2,1,7,,1,20,4,4,3,2,,1,2,,,,,,,,2,1,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,3,4,4,2,,3,4,4,3,4,1,,2,1,,4,2,,4,2,1,4,,1,4,,1,1,2,2,2,2,2,2,1,,,,4,5,6,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,1,,2,3,,2,1,3,5,,4,3,4,4,4,2,,8,,2,2,2,3,2,2,2,1,2,4,3,7,6
75666368,1,53,3,3,4,1,,,3,,,1,7,1,1,,2,,2,,,5,2,3,3,1,,1,,5,1,,2,,,,,,,40,2,4,2,2,3,3,3,4,3,,7,7,2,1,,1,70,1,4,3,1,,1,2,3,,,,,,,1,2,3,,,,,,,,,,,10,,,,,,,,,,,,2,3,1,2,,3,2,3,1,,3,3,3,2,3,1,,2,4,,3,1,,4,1,3,2,,3,1,,2,2,2,2,2,2,2,2,2,,2,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,2,4,,3,1,4,5,,3,3,3,3,3,1,2,1,,2,3,3,3,2,1,2,2,2,3,3,5,5
75668133,2,49,2,5,4,1,1,,,,,1,1,3,,,4,,,,4,5,4,4,4,1,,1,,6,1,,1,1993,50,50,0,0,,49,2,4,1,2,3,3,4,4,3,,7,2,1,7,,2,,3,3,4,2,,1,2,,,,,,,,5,8,9,,,,3,,,,,,,,,,,,,,,,,9,주택구입,4,2,3,1,,4,4,4,2,,4,4,4,3,3,7,,4,5,,4,3,,4,11,7,9,,1,4,,1,1,2,2,1,1,1,1,1,,,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,3,,7,,,4,,,,,2,2,1,4,4,1,2,1,,2,4,3,4,2,2,3,2,3,4,4,9,9
75672622,1,50,3,8,4,1,,,3,,,1,5,1,1,,3,,,,4,4,4,4,4,2,,1,,4,3,,1,2005,10,50,40,0,,50,5,5,3,3,4,4,5,4,3,,7,7,1,2,,2,,4,4,4,1,,,,3,,,,,,,1,2,5,,,2,,,,,,,,,,,,3,,,,,,,,2,1,2,3,,4,4,4,1,,3,4,3,3,3,1,,1,2,,4,1,,4,1,2,3,,3,1,,2,1,2,3,3,3,1,1,1,,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,2,,4,,,,,3,3,3,3,3,2,,3,,3,3,2,4,3,4,4,4,3,4,4,5,3
75752862,1,51,3,14,4,1,1,,,,,1,7,1,1,,5,,,,4,3,3,3,3,1,,1,,5,1,,1,1998,100,0,0,0,,50,0,3,1,3,1,1,1,1,2,,8,1,2,11,,2,,1,1,1,3,정책 재수립,1,,,,,,,,,2,1,5,,,,,,,,,,,10,,,,,,,,,,,,4,2,1,3,,1,1,1,2,,4,3,5,4,4,7,,5,1,,2,,,1,2,6,7,,4,2,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,2,2,2,5,1,1,2,3,,2,4,4,1,2,2,2,2,2,4,4,9,9
75754971,2,48,2,21,3,1,,,3,,,1,5,3,,,2,,,,4,4,4,4,4,1,,1,,4,1,,1,2001,5,95,0,0,,16,5,4,3,4,4,4,4,4,2,,3,7,1,2,,1,30,4,5,4,2,,1,2,,,,,,,,2,5,8,,,,,,,,,,,10,,,,,,,,,,,,2,1,2,3,,4,4,3,1,,4,3,4,3,3,4,,4,5,,3,3,,3,9,1,12,자녀,3,1,,2,2,2,2,2,3,2,1,1,,,,,5,,,,,,,,,,,,,,,,,7,,,,,,,,,6,,,,,,,3,,3,4,,2,2,5,9,,3,2,3,3,4,2,,4,,2,1,2,3,2,3,3,3,3,3,2,6,5
75758176,2,50,3,18,3,1,,,3,,,1,5,3,,,2,,2,,,4,4,4,5,2,,1,,4,1,,1,2000,20,40,40,0,,49,8,4,2,1,3,3,4,5,3,,4,6,2,1,,1,10,4,5,5,2,,1,,,,,,,,,6,1,5,,,,,,,,,,,10,,,,,,,,,,,,3,1,6,3,,4,3,4,2,,2,3,4,3,3,7,,4,5,,5,1,,5,5,1,11,,2,4,,4,2,2,2,3,1,2,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,4,,7,,,2,3,9,10,,4,2,3,3,4,2,,8,,2,2,2,4,2,5,2,2,2,3,4,4,3
75763250,1,52,3,8,3,1,,,3,,,1,5,1,1,,3,1,2,3,,4,3,3,4,1,,1,,5,1,,1,1992,0,30,50,20,신용대출,50,3,3,2,3,3,2,4,3,2,,5,5,4,3,,1,50,3,2,3,1,,,2,,,,,,,,5,3,6,,,2,3,4,,,,,,,,,2,3,,,,,,,,3,4,2,3,,3,2,3,2,,3,2,3,4,2,3,,3,2,,3,2,,3,5,3,7,,1,4,,2,3,2,3,2,3,2,3,2,,,3,,,6,,,,,,,,,,1,,,,5,,,,,,,2,,,,,,,3,,,,2,,2,3,,3,2,5,4,,3,2,3,3,4,1,2,2,,3,3,2,3,3,2,3,3,3,3,4,6,5
75763494,2,48,2,23,3,3,,,,,5,,1,1,4,,2,,2,3,,3,4,4,3,1,,2,,3,3,,2,,,,,,,48,1,4,2,3,5,4,4,4,3,,3,1,8,2,,1,25,4,5,4,1,,1,2,,,,,,,,6,8,9,,,2,,,,,,,,,,,,3,4,,,,,,,1,1,6,2,,4,4,4,2,,2,4,3,3,3,6,,1,4,,4,3,,4,1,5,9,,2,1,,2,2,3,4,4,1,1,1,1,,,,,,6,,,9,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,1,,3,10,5,9,,3,2,2,3,4,2,,8,,3,1,3,3,3,4,3,4,3,3,4,2,4
75805730,2,59,3,11,2,2,,2,,,,1,1,3,,,3,,,,4,3,3,4,3,1,,1,,2,3,,1,2013,100,0,0,0,,8,6,3,3,3,4,3,4,3,1,,1,1,2,3,,2,,4,4,3,2,,1,,,,,,,,,9,8,1,,,,,,,,,,,10,,,,,,,,,,,,3,1,3,2,,3,4,3,1,,3,3,3,3,2,6,,1,2,,3,1,,3,1,2,3,,1,3,,2,1,2,2,2,1,2,2,2,,,,,,,,,,,,,,,15,,,,,,,,,9,,1,,,,,,,3,,,,,1,,1,2,,4,,,,,3,3,3,3,3,2,,8,,3,3,3,3,3,3,3,3,3,3,2,5,5
75842132,2,61,4,15,2,2,1,2,,,,1,7,1,7,,3,,,,4,5,2,2,3,1,,1,,4,1,,1,1984,20,40,40,0,,60,10,4,3,2,3,2,3,2,3,,4,1,7,2,,2,,2,2,1,2,,1,,,,,,,,,2,8,5,,,,3,,,,,,,,,,,,,,6,,,,,2,2,3,1,,3,2,2,2,,3,3,4,3,3,1,,1,5,,4,3,,2,1,11,9,,5,2,,2,2,2,3,3,3,2,2,2,1,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,2,5,,3,1,9,10,,4,3,3,3,2,2,,8,,3,2,1,2,1,1,2,2,2,4,3,5,1
